Datetime,Currency,Event,Previous_Value,Forecast_Value,Actual_Value
2022-12-05 10:00:00,USD,S&P Global Services PMI Final,47.8000,46.1000,46.2000
2022-12-05 10:00:00,USD,ISM Non-Manufacturing Employment,49.1000,0.0000,51.5000
2022-12-05 10:00:00,USD,ISM Non-Manufacturing PMI,54.4000,53.3000,56.5000
2022-12-05 10:00:00,USD,Factory Orders MoM,0.3000,0.7000,1.0000
2022-12-06 08:30:00,USD,Balance of Trade,-74.1000,-80.0000,-78.2000
2022-12-06 08:30:00,USD,Imports,332.6000,0.0000,334.8000
2022-12-06 08:30:00,USD,Exports,258.5000,0.0000,256.6000
2022-12-06 16:30:00,USD,API Crude Oil Stock Change,-7.8500,-3.8840,-6.4260
2022-12-07 08:30:00,USD,Unit Labour Costs QoQ Final,8.9000,3.1000,2.4000
2022-12-07 08:30:00,USD,Nonfarm Productivity QoQ Final,-4.1000,0.6000,0.8000
2022-12-07 10:30:00,USD,EIA Crude Oil Stocks Change,-12.5800,-3.3050,-5.1870
2022-12-07 10:30:00,USD,EIA Gasoline Stocks Change,2.7690,2.7070,5.3200
2022-12-08 08:30:00,USD,Initial Jobless Claims,226.0000,230.0000,230.0000
2022-12-09 08:30:00,USD,Core PPI MoM,0.1000,0.2000,0.4000
2022-12-09 08:30:00,USD,PPI MoM,0.3000,0.2000,0.3000
2022-12-09 10:00:00,USD,Michigan Consumer Sentiment Prel,56.8000,56.9000,59.1000
2022-12-09 10:00:00,USD,Wholesale Inventories MoM,0.6000,0.8000,0.5000
2022-12-12 14:00:00,USD,Monthly Budget Statement,-88.0000,-248.0000,-249.0000
2022-12-13 08:30:00,USD,Inflation Rate YoY,7.7000,7.3000,7.1000
2022-12-13 08:30:00,USD,Core Inflation Rate MoM,0.3000,0.3000,0.2000
2022-12-13 08:30:00,USD,Core Inflation Rate YoY,6.3000,6.1000,6.0000
2022-12-13 08:30:00,USD,CPI,298.0120,298.0450,297.7110
2022-12-13 08:30:00,USD,Inflation Rate MoM,0.4000,0.3000,0.1000
2022-12-13 10:00:00,USD,IBD/TIPP Economic Optimism,40.4000,41.3000,42.9000
2022-12-13 16:30:00,USD,API Crude Oil Stock Change,-6.4260,-3.9130,7.8190
2022-12-14 07:00:00,USD,MBA 30-Year Mortgage Rate,6.4100,0.0000,6.4200
2022-12-14 08:30:00,USD,Import Prices MoM,-0.4000,-0.5000,-0.6000
2022-12-14 08:30:00,USD,Export Prices MoM,-0.4000,-0.4000,-0.3000
2022-12-14 10:30:00,USD,EIA Gasoline Stocks Change,5.3200,2.7140,4.4960
2022-12-14 10:30:00,USD,EIA Crude Oil Stocks Change,-5.1870,-3.5950,10.2310
2022-12-14 14:00:00,USD,Interest Rate Projection - 3rd Yr,2.9000,0.0000,3.1000
2022-12-14 14:00:00,USD,Interest Rate Projection - Longer,2.5000,0.0000,2.5000
2022-12-14 14:00:00,USD,Fed Interest Rate Decision,4.0000,4.5000,4.5000
2022-12-14 14:00:00,USD,Interest Rate Projection - 1st Yr,4.6000,0.0000,5.1000
2022-12-14 14:00:00,USD,Interest Rate Projection - 2nd Yr,3.9000,0.0000,4.1000
2022-12-14 14:00:00,USD,Interest Rate Projection - Current,4.4000,0.0000,4.4000
2022-12-15 08:30:00,USD,NY Empire State Manufacturing Index,4.5000,-1.0000,-11.2000
2022-12-15 08:30:00,USD,Retail Sales MoM,1.3000,-0.1000,-0.6000
2022-12-15 08:30:00,USD,Retail Sales Ex Autos MoM,1.2000,0.2000,-0.2000
2022-12-15 08:30:00,USD,Philadelphia Fed Manufacturing Index,-19.4000,-10.0000,-13.8000
2022-12-15 08:30:00,USD,Initial Jobless Claims,231.0000,230.0000,211.0000
2022-12-15 09:00:00,USD,Industrial Production MoM,-0.1000,0.1000,-0.2000
2022-12-15 09:00:00,USD,Industrial Production YoY,3.3000,0.0000,2.5000
2022-12-15 10:00:00,USD,Business Inventories MoM,0.2000,0.4000,0.3000
2022-12-15 16:00:00,USD,Net Long-term TIC Flows,117.7000,0.0000,67.8000
2022-12-16 10:00:00,USD,S&P Global Manufacturing PMI Flash,47.7000,47.7000,46.2000
2022-12-16 10:00:00,USD,S&P Global Services PMI Flash,46.2000,46.8000,44.4000
2022-12-16 10:00:00,USD,S&P Global Composite PMI Flash,46.4000,0.0000,44.6000
2022-12-19 10:00:00,USD,NAHB Housing Market Index,33.0000,34.0000,31.0000
2022-12-20 08:30:00,USD,Housing Starts,1.4340,1.4000,1.4270
2022-12-20 08:30:00,USD,Building Permits MoM Prel,-3.3000,0.0000,-11.2000
2022-12-20 08:30:00,USD,Building Permits Prel,1.5120,1.4850,1.3420
2022-12-20 08:30:00,USD,Housing Starts MoM,-2.1000,0.0000,-0.5000
2022-12-20 16:30:00,USD,API Crude Oil Stock Change,7.8190,-0.1670,-3.0690
2022-12-21 07:00:00,USD,MBA 30-Year Mortgage Rate,6.4200,0.0000,6.3400
2022-12-21 08:30:00,USD,Current Account,-238.7000,-222.0000,-217.1000
2022-12-21 10:00:00,USD,Existing Home Sales,4.4300,4.2000,4.0900
2022-12-21 10:00:00,USD,Existing Home Sales MoM,-5.9000,-5.4000,-7.7000
2022-12-21 10:00:00,USD,CB Consumer Confidence,101.4000,101.0000,108.3000
2022-12-21 10:30:00,USD,EIA Gasoline Stocks Change,4.4960,2.1400,2.5300
2022-12-21 10:30:00,USD,EIA Crude Oil Stocks Change,10.2310,-1.6570,-5.8940
2022-12-22 08:30:00,USD,Initial Jobless Claims,214.0000,222.0000,216.0000
2022-12-22 08:30:00,USD,GDP Growth Rate QoQ Final,-0.6000,2.9000,3.2000
2022-12-22 08:30:00,USD,GDP Price Index QoQ Final,9.0000,4.3000,4.4000
2022-12-23 08:30:00,USD,Building Permits Final,1.5120,0.0000,1.3510
2022-12-23 08:30:00,USD,PCE Price Index MoM,0.4000,0.0000,0.1000
2022-12-23 08:30:00,USD,PCE Price Index YoY,6.1000,0.0000,5.5000
2022-12-23 08:30:00,USD,Durable Goods Orders MoM,0.7000,-0.6000,-2.1000
2022-12-23 08:30:00,USD,Personal Spending MoM,0.9000,0.2000,0.1000
2022-12-23 08:30:00,USD,Personal Income MoM,0.7000,0.3000,0.4000
2022-12-23 10:00:00,USD,New Home Sales MoM,8.2000,-4.7000,5.8000
2022-12-23 10:00:00,USD,Michigan Consumer Sentiment Final,56.8000,59.1000,59.7000
2022-12-23 10:00:00,USD,New Home Sales,0.6050,0.6000,0.6400
2022-12-27 08:30:00,USD,Retail Inventories Ex Autos MoM Adv,-0.7000,0.0000,-0.3000
2022-12-27 08:30:00,USD,Goods Trade Balance Adv,-98.8000,0.0000,-83.3500
2022-12-27 08:30:00,USD,Wholesale Inventories MoM Adv,0.6000,0.0000,1.0000
2022-12-27 09:00:00,USD,S&P/Case-Shiller Home Price MoM,-1.5000,0.0000,-0.8000
2022-12-27 09:00:00,USD,S&P/Case-Shiller Home Price YoY,10.4000,8.2000,8.6000
2022-12-27 10:30:00,USD,Dallas Fed Manufacturing Index,-14.4000,0.0000,-18.8000
2022-12-28 10:00:00,USD,Pending Home Sales MoM,-4.6000,-0.8000,-4.0000
2022-12-28 10:00:00,USD,Pending Home Sales YoY,-37.1000,0.0000,-37.8000
2022-12-28 16:30:00,USD,API Crude Oil Stock Change,-3.0690,0.0000,-1.3000
2022-12-29 08:30:00,USD,Initial Jobless Claims,216.0000,225.0000,225.0000
2022-12-29 11:00:00,USD,EIA Crude Oil Stocks Change,-5.8940,-1.5200,0.7180
2022-12-29 11:00:00,USD,EIA Gasoline Stocks Change,2.5300,0.5200,-3.1050
2022-12-30 10:00:00,USD,Chicago PMI,37.2000,40.0000,44.9000
2023-01-03 10:00:00,USD,S&P Global Manufacturing PMI Final,47.7000,0.0000,46.2000
2023-01-04 07:00:00,USD,MBA 30-Year Mortgage Rate,6.3400,0.0000,6.5800
2023-01-04 07:00:00,USD,MBA 30-Year Mortgage Rate,6.3400,0.0000,0.0000
2023-01-04 10:00:00,USD,ISM Manufacturing Employment,48.4000,48.3000,51.4000
2023-01-04 10:00:00,USD,ISM Manufacturing PMI,49.0000,48.5000,48.4000
2023-01-04 10:00:00,USD,JOLTs Job Openings,10.5120,10.0000,10.4580
2023-01-04 16:30:00,USD,API Crude Oil Stock Change,-1.3000,0.0000,3.2980
2023-01-05 08:00:00,USD,ADP Employment Change,182.0000,150.0000,235.0000
2023-01-05 08:30:00,USD,Exports,256.9000,0.0000,251.9000
2023-01-05 08:30:00,USD,Balance of Trade,-77.8000,-73.0000,-61.5000
2023-01-05 08:30:00,USD,Initial Jobless Claims,223.0000,225.0000,204.0000
2023-01-05 08:30:00,USD,Imports,334.8000,0.0000,313.4000
2023-01-05 10:00:00,USD,S&P Global Composite PMI Final,46.4000,44.6000,45.0000
2023-01-05 10:00:00,USD,S&P Global Services PMI Final,46.2000,44.4000,44.7000
2023-01-05 11:00:00,USD,EIA Crude Oil Stocks Change,0.7180,1.1540,1.6940
2023-01-05 11:00:00,USD,EIA Gasoline Stocks Change,-3.1050,-0.4860,-0.3460
2023-01-06 08:30:00,USD,Average Hourly Earnings YoY,0.6000,0.0000,0.0000
2023-01-06 08:30:00,USD,Non Farm Payrolls,256.0000,200.0000,223.0000
2023-01-06 08:30:00,USD,Average Hourly Earnings YoY,4.8000,5.0000,4.6000
2023-01-06 08:30:00,USD,Average Hourly Earnings MoM,0.4000,0.4000,0.3000
2023-01-06 08:30:00,USD,Unemployment Rate,3.6000,3.7000,3.5000
2023-01-06 08:30:00,USD,Participation Rate,62.2000,0.0000,62.3000
2023-01-06 10:00:00,USD,ISM Non-Manufacturing PMI,56.5000,55.0000,49.6000
2023-01-06 10:00:00,USD,ISM Non-Manufacturing Employment,51.5000,0.0000,49.8000
2023-01-06 10:00:00,USD,Factory Orders MoM,0.4000,-0.8000,-1.8000
2023-01-10 10:00:00,USD,IBD/TIPP Economic Optimism,42.9000,0.0000,42.3000
2023-01-10 16:30:00,USD,API Crude Oil Stock Change,3.2980,-2.3750,14.8650
2023-01-11 07:00:00,USD,MBA 30-Year Mortgage Rate,6.5800,0.0000,6.4200
2023-01-11 10:30:00,USD,EIA Crude Oil Stocks Change,1.6940,-2.2430,18.9620
2023-01-11 10:30:00,USD,EIA Gasoline Stocks Change,-0.3460,1.1860,4.1140
2023-01-12 08:30:00,USD,Inflation Rate YoY,7.1000,6.5000,6.5000
2023-01-12 08:30:00,USD,CPI,297.7110,296.7010,296.7970
2023-01-12 08:30:00,USD,Initial Jobless Claims,206.0000,215.0000,205.0000
2023-01-12 08:30:00,USD,Core Inflation Rate YoY,6.0000,5.7000,5.7000
2023-01-12 08:30:00,USD,Core Inflation Rate MoM,0.2000,0.3000,0.3000
2023-01-12 14:00:00,USD,Monthly Budget Statement,-249.0000,-70.0000,-85.0000
2023-01-13 08:30:00,USD,Export Prices MoM,-0.4000,-0.5000,-2.6000
2023-01-13 08:30:00,USD,Import Prices MoM,-0.7000,-0.9000,0.4000
2023-01-13 10:00:00,USD,Michigan Consumer Sentiment Prel,59.7000,60.5000,64.6000
2023-01-17 08:30:00,USD,NY Empire State Manufacturing Index,-11.2000,-9.0000,-32.9000
2023-01-18 07:00:00,USD,MBA 30-Year Mortgage Rate,6.4200,0.0000,6.2300
2023-01-18 08:30:00,USD,Retail Sales MoM,-1.0000,-0.8000,-1.1000
2023-01-18 08:30:00,USD,PPI MoM,0.2000,-0.1000,-0.5000
2023-01-18 08:30:00,USD,Core PPI MoM,0.2000,0.1000,0.1000
2023-01-18 08:30:00,USD,Retail Sales Ex Autos MoM,-0.6000,-0.4000,-1.1000
2023-01-18 09:00:00,USD,Industrial Production YoY,2.2000,0.0000,1.6000
2023-01-18 09:00:00,USD,Industrial Production MoM,-0.6000,-0.1000,-0.7000
2023-01-18 10:00:00,USD,NAHB Housing Market Index,31.0000,31.0000,35.0000
2023-01-18 10:00:00,USD,Business Inventories MoM,0.2000,0.4000,0.4000
2023-01-18 16:00:00,USD,Net Long-term TIC Flows,67.8000,0.0000,171.5000
2023-01-18 16:30:00,USD,API Crude Oil Stock Change,14.8650,-1.7500,7.6150
2023-01-19 08:30:00,USD,Building Permits MoM Prel,-10.6000,0.0000,-1.6000
2023-01-19 08:30:00,USD,Initial Jobless Claims,205.0000,214.0000,190.0000
2023-01-19 08:30:00,USD,Philadelphia Fed Manufacturing Index,-13.7000,-11.0000,-8.9000
2023-01-19 08:30:00,USD,Building Permits Prel,1.3510,1.3700,1.3300
2023-01-19 08:30:00,USD,Housing Starts MoM,-1.8000,0.0000,-1.4000
2023-01-19 08:30:00,USD,Housing Starts,1.4010,1.3590,1.3820
2023-01-19 11:00:00,USD,EIA Gasoline Stocks Change,4.1140,2.5290,3.4830
2023-01-19 11:00:00,USD,EIA Crude Oil Stocks Change,18.9620,-0.5930,8.4080
2023-01-20 10:00:00,USD,Existing Home Sales MoM,-7.9000,0.0000,-1.5000
2023-01-20 10:00:00,USD,Existing Home Sales,4.0800,3.9600,4.0200
